rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
78,Transformer,OpenPrompt,4608,468,Python,https://github.com/thunlp/OpenPrompt,thunlp,86,2024-07-16T03:48:08Z,An Open-Source Framework for Prompt-Learning.
79,Transformer,wenet,4537,1134,Python,https://github.com/wenet-e2e/wenet,wenet-e2e,6,2025-03-29T09:32:27Z,Production First and Production Ready End-to-End Speech Recognition Toolkit
80,Transformer,Awesome-Prompt-Engineering,4529,427,Python,https://github.com/promptslab/Awesome-Prompt-Engineering,promptslab,1,2024-07-05T17:19:07Z,"This repository contains a hand-curated resources for Prompt Engineering with a focus on Generative Pre-trained Transformer (GPT), ChatGPT, PaLM etc "
81,Transformer,primus,4477,271,JavaScript,https://github.com/primus/primus,primus,50,2023-11-06T18:13:11Z,":zap: Primus, the creator god of the transformers & an abstraction layer for real-time to prevent module lock-in."
82,Transformer,transformer-explainer,4464,440,JavaScript,https://github.com/poloclub/transformer-explainer,poloclub,5,2025-04-30T22:02:42Z,Transformer Explained Visually: Learn How LLM Transformer Models Work with Interactive Visualization
83,Transformer,transformer,4369,1307,Python,https://github.com/Kyubyong/transformer,Kyubyong,126,2023-05-21T17:39:56Z,A TensorFlow Implementation of the Transformer: Attention Is All You Need
84,Transformer,notebooks,4340,1352,Jupyter Notebook,https://github.com/nlp-with-transformers/notebooks,nlp-with-transformers,83,2024-08-21T08:45:31Z,Jupyter notebooks for the Natural Language Processing with Transformers book
85,Transformer,Efficient-AI-Backbones,4229,722,Python,https://github.com/huawei-noah/Efficient-AI-Backbones,huawei-noah,92,2025-03-15T12:48:07Z,"Efficient AI Backbones including GhostNet, TNT and MLP, developed by Huawei Noah's Ark Lab."
86,Transformer,Sana,4208,271,Python,https://github.com/NVlabs/Sana,NVlabs,54,2025-05-20T03:25:35Z,SANA: Efficient High-Resolution Image Synthesis with Linear Diffusion Transformer
87,Transformer,simpletransformers,4185,729,Python,https://github.com/ThilinaRajapakse/simpletransformers,ThilinaRajapakse,75,2025-04-26T14:04:56Z,"Transformers for Information Retrieval, Text Classification, NER, QA, Language Modelling, Language Generation, T5, Multi-Modal, and Conversational AI"
88,Transformer,HunyuanDiT,4133,343,Jupyter Notebook,https://github.com/Tencent-Hunyuan/HunyuanDiT,Tencent-Hunyuan,99,2025-01-13T03:22:41Z,Hunyuan-DiT : A Powerful Multi-Resolution Diffusion Transformer with Fine-Grained Chinese Understanding
89,Transformer,transformer-debugger,4083,242,Python,https://github.com/openai/transformer-debugger,openai,9,2024-06-04T00:21:06Z,
90,Transformer,qpdf,4020,311,C++,https://github.com/qpdf/qpdf,qpdf,129,2025-05-26T14:40:28Z,qpdf: A content-preserving PDF document transformer
91,Transformer,BeatAI,3889,216,Handlebars,https://github.com/ibeatai/BeatAI,ibeatai,1,2025-05-28T08:09:00Z,持续分享/翻译 AI 领域的优秀内容，帮你征服 AI，Just beat it! 欢迎 star 订阅.
92,Transformer,regenerator,3840,1152,JavaScript,https://github.com/facebook/regenerator,facebook,63,2024-02-29T11:04:34Z,Source transformer enabling ECMAScript 6 generator functions in JavaScript-of-today.
93,Transformer,CTranslate2,3830,363,C++,https://github.com/OpenNMT/CTranslate2,OpenNMT,197,2025-04-08T19:43:21Z,Fast inference engine for Transformer models
94,Transformer,transformer,3743,535,Python,https://github.com/hyunwoongko/transformer,hyunwoongko,12,2024-08-06T14:40:08Z,"Transformer: PyTorch Implementation of ""Attention Is All You Need"""
95,Transformer,RT-DETR,3728,431,Python,https://github.com/lyuwenyu/RT-DETR,lyuwenyu,376,2025-04-28T02:50:19Z,"[CVPR 2024] Official RT-DETR (RTDETR paddle pytorch), Real-Time DEtection TRansformer, DETRs Beat YOLOs on Real-time Object Detection. 🔥 🔥 🔥 "
96,Transformer,transformer-xl,3652,761,Python,https://github.com/kimiyoung/transformer-xl,kimiyoung,92,2022-09-21T06:22:01Z,
97,Transformer,Deformable-DETR,3554,567,Python,https://github.com/fundamentalvision/Deformable-DETR,fundamentalvision,169,2024-05-16T03:54:39Z,Deformable DETR: Deformable Transformers for End-to-End Object Detection.
98,Transformer,neuralforecast,3547,415,Python,https://github.com/Nixtla/neuralforecast,Nixtla,102,2025-05-28T08:30:04Z,Scalable and user friendly neural :brain: forecasting algorithms.
99,Transformer,Awesome-Visual-Transformer,3495,401,,https://github.com/dk-liang/Awesome-Visual-Transformer,dk-liang,2,2025-01-07T01:59:49Z,Collect some papers about transformer with vision. Awesome Transformer with Computer Vision (CV)
100,Transformer,towhee,3372,259,Python,https://github.com/towhee-io/towhee,towhee-io,1,2024-10-18T00:01:12Z,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.
1,MoE,LLaMA-Factory,51217,6187,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,478,2025-05-30T08:52:14Z,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024)
2,MoE,sglang,14782,1880,Python,https://github.com/sgl-project/sglang,sgl-project,470,2025-05-31T02:54:44Z,SGLang is a fast serving framework for large language models and vision language models.
3,MoE,ms-swift,7858,666,Python,https://github.com/modelscope/ms-swift,modelscope,765,2025-05-30T09:24:50Z,"Use PEFT or Full-parameter to CPT/SFT/DPO/GRPO 500+ LLMs (Qwen3, Qwen3-MoE, Llama4, InternLM3, DeepSeek-R1, ...) and 200+ MLLMs (Qwen2.5-VL, Qwen2.5-Omni, Qwen2-Audio, Ovis2, InternVL3, Llava, GLM4v, Phi4, ...) (AAAI 2025)."
4,MoE,trace.moe,4677,239,,https://github.com/soruly/trace.moe,soruly,0,2024-10-13T03:00:58Z,Anime Scene Search by Image
5,MoE,Bangumi,4376,146,TypeScript,https://github.com/czy0729/Bangumi,czy0729,22,2025-05-30T15:05:09Z,":electron: An unofficial https://bgm.tv ui first app client for Android and iOS, built with React Native. 一个无广告、以爱好为驱动、不以盈利为目的、专门做 ACG 的类似豆瓣的追番记录，bgm.tv 第三方客户端。为移动端重新设计，内置大量加强的网页端难以实现的功能，且提供了相当的自定义选项。 目前已适配 iOS / Android / WSA、mobile / 简单 pad、light / dark theme、移动端网页。"
6,MoE,Moeditor,4135,273,JavaScript,https://github.com/Moeditor/Moeditor,Moeditor,106,2020-07-07T01:08:32Z,(discontinued) Your all-purpose markdown editor.
7,MoE,fastllm,3586,367,C++,https://github.com/ztxz16/fastllm,ztxz16,239,2025-05-30T10:38:38Z,fastllm是后端无依赖的高性能大模型推理库。同时支持张量并行推理稠密模型和混合模式推理MOE模型，任意10G以上显卡即可推理满血DeepSeek。双路9004/9005服务器+单显卡部署DeepSeek满血满精度原版模型，单并发20tps；INT4量化模型单并发30tps，多并发可达60+。
8,MoE,MoeKoeMusic,2440,164,Vue,https://github.com/iAJue/MoeKoeMusic,iAJue,20,2025-05-30T13:27:10Z,"一款开源简洁高颜值的酷狗第三方客户端 An open-source, concise, and aesthetically pleasing third-party client for KuGou that supports  Windows / macOS / Linux :electron:"
9,MoE,MoeGoe,2385,248,Python,https://github.com/CjangCjengh/MoeGoe,CjangCjengh,27,2023-08-22T07:17:37Z,Executable file for VITS inference
10,MoE,Moe-Counter,2316,237,JavaScript,https://github.com/journey-ad/Moe-Counter,journey-ad,6,2025-02-06T06:16:00Z,Moe counter badge with multiple themes! - 多种风格可选的萌萌计数器
11,MoE,MoE-LLaVA,2173,136,Python,https://github.com/PKU-YuanGroup/MoE-LLaVA,PKU-YuanGroup,63,2024-12-03T09:08:16Z,Mixture-of-Experts for Large Vision-Language Models
12,MoE,MoBA,1781,107,Python,https://github.com/MoonshotAI/MoBA,MoonshotAI,6,2025-04-03T07:28:06Z,MoBA: Mixture of Block Attention for Long-Context LLMs
13,MoE,fastmoe,1734,195,Python,https://github.com/laekov/fastmoe,laekov,26,2025-02-10T06:04:33Z,A fast MoE impl for PyTorch
14,MoE,DeepSeek-MoE,1708,279,Python,https://github.com/deepseek-ai/DeepSeek-MoE,deepseek-ai,17,2024-01-16T12:18:10Z,DeepSeekMoE: Towards Ultimate Expert Specialization in Mixture-of-Experts Language Models
15,MoE,OpenMoE,1534,78,Python,https://github.com/XueFuzhao/OpenMoE,XueFuzhao,5,2024-03-08T15:08:26Z,A family of open-sourced Mixture-of-Experts (MoE) Large Language Models
16,MoE,paimon-moe,1454,274,JavaScript,https://github.com/MadeBaruna/paimon-moe,MadeBaruna,274,2025-05-27T10:13:47Z,Your best Genshin Impact companion! Help you plan what to farm with ascension calculator and database. Also track your progress with todo and wish counter.
17,MoE,MOE,1317,139,C++,https://github.com/Yelp/MOE,Yelp,170,2023-03-24T11:00:32Z,"A global, black box optimization engine for real world metric optimization."
18,MoE,moemail,1252,612,TypeScript,https://github.com/beilunyang/moemail,beilunyang,15,2025-05-24T13:15:58Z,一个基于 NextJS + Cloudflare 技术栈构建的可爱临时邮箱服务🎉
19,MoE,mixture-of-experts,1111,108,Python,https://github.com/davidmrau/mixture-of-experts,davidmrau,5,2024-04-19T08:22:39Z,"PyTorch Re-Implementation of ""The Sparsely-Gated Mixture-of-Experts Layer"" by Noam Shazeer et al. https://arxiv.org/abs/1701.06538"
20,MoE,moepush,1043,210,TypeScript,https://github.com/beilunyang/moepush,beilunyang,7,2025-05-10T11:42:44Z,"一个基于 NextJS + Cloudflare 技术栈构建的可爱消息推送服务, 支持多种消息推送渠道✨"
21,MoE,Aria,1042,85,Jupyter Notebook,https://github.com/rhymes-ai/Aria,rhymes-ai,31,2025-01-22T03:25:37Z,Codebase for Aria - an Open Multimodal Native MoE
22,MoE,MoeTTS,987,77,,https://github.com/luoyily/MoeTTS,luoyily,0,2023-03-03T07:30:05Z,"Speech synthesis model /inference GUI repo for galgame characters based on Tacotron2, Hifigan, VITS and Diff-svc"
23,MoE,llama-moe,962,62,Python,https://github.com/pjlab-sys4nlp/llama-moe,pjlab-sys4nlp,6,2024-12-06T04:47:07Z,⛷️ LLaMA-MoE: Building Mixture-of-Experts from LLaMA with Continual Pre-training (EMNLP 2024)
24,MoE,Tutel,826,97,C,https://github.com/microsoft/Tutel,microsoft,43,2025-05-29T05:42:10Z,"Tutel MoE: Optimized Mixture-of-Experts Library, Support DeepSeek FP8/FP4"
25,MoE,moebius,809,47,JavaScript,https://github.com/blocktronics/moebius,blocktronics,39,2024-05-02T15:54:35Z,Modern ANSI & ASCII Art Editor
26,MoE,Adan,791,67,Python,https://github.com/sail-sg/Adan,sail-sg,3,2024-07-02T18:26:36Z,Adan: Adaptive Nesterov Momentum Algorithm for Faster Optimizing Deep Models
27,MoE,MixtralKit,767,79,Python,https://github.com/open-compass/MixtralKit,open-compass,12,2023-12-15T19:10:55Z,A toolkit for inference and evaluation of 'mixtral-8x7b-32kseqlen' from Mistral AI
28,MoE,MoeMemosAndroid,766,79,Kotlin,https://github.com/mudkipme/MoeMemosAndroid,mudkipme,78,2025-02-15T07:11:32Z,An app to help you capture thoughts and ideas
29,MoE,moe-theme.el,758,64,Emacs Lisp,https://github.com/kuanyui/moe-theme.el,kuanyui,14,2025-05-27T06:12:05Z,"A customizable colorful eye-candy theme for Emacser. Moe, moe, kyun!"
30,MoE,UMOE-Scaling-Unified-Multimodal-LLMs,721,44,Python,https://github.com/HITsz-TMG/UMOE-Scaling-Unified-Multimodal-LLMs,HITsz-TMG,11,2025-05-13T05:05:42Z,"The codes about ""Uni-MoE: Scaling Unified Multimodal Models with Mixture of Experts"""
31,MoE,DeepSeek-671B-SFT-Guide,689,88,Python,https://github.com/ScienceOne-AI/DeepSeek-671B-SFT-Guide,ScienceOne-AI,1,2025-03-13T03:51:33Z,"An open-source solution for full parameter fine-tuning of DeepSeek-V3/R1 671B, including complete code and scripts from training to inference, as well as some practical experiences and conclusions. (DeepSeek-V3/R1 满血版 671B 全参数微调的开源解决方案，包含从训练到推理的完整代码和脚本，以及实践中积累一些经验和结论。)"
32,MoE,moe,683,33,Nim,https://github.com/fox0430/moe,fox0430,85,2025-05-29T00:35:05Z,A command line based editor inspired by Vim. Written in Nim.
33,MoE,Time-MoE,629,62,Python,https://github.com/Time-MoE/Time-MoE,Time-MoE,13,2025-05-21T12:26:57Z,"[ICLR 2025 Spotlight] Official implementation of ""Time-MoE: Billion-Scale Time Series Foundation Models with Mixture of Experts"""
34,MoE,Awesome-Mixture-of-Experts-Papers,628,44,,https://github.com/codecaution/Awesome-Mixture-of-Experts-Papers,codecaution,1,2024-10-30T07:48:14Z,A curated reading list of research in Mixture-of-Experts(MoE).
35,MoE,vtbs.moe,622,36,Vue,https://github.com/dd-center/vtbs.moe,dd-center,32,2024-09-10T06:07:07Z,Virtual YouTubers in bilibili
36,MoE,moedict-webkit,620,99,Objective-C,https://github.com/g0v/moedict-webkit,g0v,102,2025-05-22T16:20:14Z,萌典網站
37,MoE,SmartImage,618,27,C#,https://github.com/Decimation/SmartImage,Decimation,9,2025-05-28T08:56:06Z,"Reverse image search tool (SauceNao, IQDB, Ascii2D, trace.moe, and more)"
38,MoE,satania.moe,614,57,HTML,https://github.com/Pizzacus/satania.moe,Pizzacus,3,2022-10-09T23:19:01Z,"Satania IS the BEST waifu, no really, she is, if you don't believe me, this website will convince you"
39,MoE,moebius,607,43,Elixir,https://github.com/robconery/moebius,robconery,3,2024-10-23T18:55:45Z,A functional query tool for Elixir
40,MoE,Chinese-Mixtral,606,44,Python,https://github.com/ymcui/Chinese-Mixtral,ymcui,0,2024-04-30T04:29:06Z,中文Mixtral混合专家大模型（Chinese Mixtral MoE LLMs）
41,MoE,MoeGoe_GUI,571,68,C#,https://github.com/CjangCjengh/MoeGoe_GUI,CjangCjengh,8,2023-08-22T07:32:08Z,GUI for MoeGoe
42,MoE,MoeList,569,20,Kotlin,https://github.com/axiel7/MoeList,axiel7,27,2025-05-30T12:24:05Z,Another unofficial Android MAL client
43,MoE,MoeMemos,561,47,Swift,https://github.com/mudkipme/MoeMemos,mudkipme,63,2025-05-05T19:00:42Z,An app to help you capture thoughts and ideas
44,MoE,moebooru,555,84,Ruby,https://github.com/moebooru/moebooru,moebooru,25,2025-05-15T16:24:26Z,"Moebooru, a fork of danbooru1 that has been heavily modified"
45,MoE,trace.moe-telegram-bot,536,78,JavaScript,https://github.com/soruly/trace.moe-telegram-bot,soruly,0,2025-04-28T10:02:09Z,This Telegram Bot can tell the anime when you send an screenshot to it
46,MoE,step_into_llm,468,118,Jupyter Notebook,https://github.com/mindspore-courses/step_into_llm,mindspore-courses,27,2025-01-06T01:50:19Z,MindSpore online courses: Step into LLM
47,MoE,moerail,454,34,JavaScript,https://github.com/Arnie97/moerail,Arnie97,16,2023-02-27T03:37:18Z,铁路车站代码查询 × 动车组交路查询
48,MoE,MOE,421,76,Java,https://github.com/google/MOE,google,18,2022-06-20T22:41:08Z,Make Opensource Easy - tools for synchronizing repositories
49,MoE,hydra-moe,412,16,Python,https://github.com/SkunkworksAI/hydra-moe,SkunkworksAI,10,2023-11-02T22:53:15Z,
50,MoE,MoeLoaderP,366,26,C#,https://github.com/xplusky/MoeLoaderP,xplusky,11,2025-05-19T13:20:58Z,"🖼二次元图片下载器 Pics downloader for booru sites,Pixiv.net,Bilibili.com,Konachan.com,Yande.re , behoimi.org, safebooru, danbooru,Gelbooru,SankakuComplex,Kawainyan,MiniTokyo,e-shuushuu,Zerochan,WorldCosplay ,Yuriimg etc."
51,MoE,pixiv.moe,364,43,TypeScript,https://github.com/kokororin/pixiv.moe,kokororin,0,2023-03-08T06:54:34Z,"😘 A pinterest-style layout site, shows illusts on pixiv.net order by popularity."
52,MoE,WThermostatBeca,354,70,C++,https://github.com/fashberg/WThermostatBeca,fashberg,2,2023-08-26T22:10:38Z,Open Source firmware replacement for Tuya Wifi Thermostate from Beca and Moes with Home Assistant Autodiscovery
53,MoE,notify.moe,351,45,Go,https://github.com/animenotifier/notify.moe,animenotifier,86,2022-09-26T07:15:05Z,":dancer: Anime tracker, database and community. Moved to https://git.akyoto.dev/web/notify.moe"
54,MoE,moe-sticker-bot,339,35,Go,https://github.com/star-39/moe-sticker-bot,star-39,27,2024-06-06T15:28:28Z,A Telegram bot that imports LINE/kakao stickers or creates/manages new sticker set.
55,MoE,MOEAFramework,337,127,Java,https://github.com/MOEAFramework/MOEAFramework,MOEAFramework,1,2025-05-09T12:39:25Z,A Free and Open Source Java Framework for Multiobjective Optimization
56,MoE,st-moe-pytorch,333,29,Python,https://github.com/lucidrains/st-moe-pytorch,lucidrains,4,2024-06-17T00:48:47Z,"Implementation of ST-Moe, the latest incarnation of MoE after years of research at Brain, in Pytorch"
57,MoE,DiT-MoE,330,15,Python,https://github.com/feizc/DiT-MoE,feizc,5,2024-09-09T02:12:12Z,Scaling Diffusion Transformers with Mixture of Experts
58,MoE,dialogue.moe,329,8,Python,https://github.com/windrises/dialogue.moe,windrises,1,2022-12-14T14:50:38Z,
59,MoE,moell-blog,301,80,PHP,https://github.com/moell-peng/moell-blog,moell-peng,2,2022-07-31T11:51:54Z,基于 Laravel 开发，支持 Markdown 语法的博客
60,MoE,moeSS,298,107,PHP,https://github.com/wzxjohn/moeSS,wzxjohn,11,2015-02-27T08:44:30Z,moe SS Front End for https://github.com/mengskysama/shadowsocks/tree/manyuser
61,MoE,soft-moe-pytorch,291,8,Python,https://github.com/lucidrains/soft-moe-pytorch,lucidrains,4,2025-04-02T12:47:40Z,"Implementation of Soft MoE, proposed by Brain's Vision team, in Pytorch"
62,MoE,moe,279,46,Scala,https://github.com/MoeOrganization/moe,MoeOrganization,18,2013-09-27T18:39:18Z,An -OFun prototype of an Ultra Modern Perl 5
63,MoE,MoeSR,279,8,JavaScript,https://github.com/TeamMoeAI/MoeSR,TeamMoeAI,7,2024-04-17T12:34:26Z,An application specialized in image super-resolution for ACGN illustrations and Visual Novel CG. 专注于插画/Galgame CG等ACGN领域的图像超分辨率的应用
64,MoE,Cornell-MOE,269,63,C++,https://github.com/wujian16/Cornell-MOE,wujian16,25,2020-02-04T18:39:37Z,"A Python library for the state-of-the-art Bayesian optimization algorithms, with the core implemented in C++."
65,MoE,GRIN-MoE,263,15,,https://github.com/microsoft/GRIN-MoE,microsoft,0,2024-09-25T18:46:48Z,GRadient-INformed MoE
66,MoE,android-app,263,25,Kotlin,https://github.com/LISTEN-moe/android-app,LISTEN-moe,7,2025-05-30T19:28:05Z,Official LISTEN.moe Android app
67,MoE,parameter-efficient-moe,258,17,Python,https://github.com/Cohere-Labs-Community/parameter-efficient-moe,Cohere-Labs-Community,1,2023-10-31T19:21:15Z,
68,MoE,MoeQuest,251,76,Java,https://github.com/HotBitmapGG/MoeQuest,HotBitmapGG,1,2017-02-14T14:13:53Z,The meizi of a material design style welfare App.
69,MoE,MoH,246,11,Python,https://github.com/SkyworkAI/MoH,SkyworkAI,4,2024-10-29T15:22:54Z,MoH: Multi-Head Attention as Mixture-of-Head Attention
70,MoE,MoeLoader-Delta,245,37,C#,https://github.com/usaginya/MoeLoader-Delta,usaginya,52,2021-07-22T20:47:41Z,Improved branching version of MoeLoader
71,MoE,inferflow,242,25,C++,https://github.com/inferflow/inferflow,inferflow,8,2024-03-15T06:52:33Z,Inferflow is an efficient and highly configurable inference engine for large language models (LLMs).
72,MoE,moeins,240,68,PHP,https://github.com/iAJue/moeins,iAJue,2,2018-10-31T01:47:27Z,萌音影视 - 在线影视应用
73,MoE,moebius,232,4,PHP,https://github.com/moebiusphp/moebius,moebiusphp,4,2022-06-08T23:18:45Z,True coroutines for PHP>=8.1 without worrying about event loops and callbacks.
74,MoE,gdx-pay,230,87,Java,https://github.com/libgdx/gdx-pay,libgdx,8,2025-01-02T19:28:20Z,A libGDX cross-platform API for InApp purchasing.
75,MoE,ModuleFormer,220,11,Python,https://github.com/IBM/ModuleFormer,IBM,2,2024-04-10T18:16:32Z,ModuleFormer is a MoE-based architecture that includes two different types of experts: stick-breaking attention heads and feedforward experts. We released a collection of ModuleFormer-based Language Models (MoLM) ranging in scale from 4 billion to 8 billion parameters.
76,MoE,MoE-plus-plus,220,7,Python,https://github.com/SkyworkAI/MoE-plus-plus,SkyworkAI,0,2024-10-16T06:21:31Z,[ICLR 2025] MoE++: Accelerating Mixture-of-Experts Methods with Zero-Computation Experts
77,MoE,MoE-Adapters4CL,218,16,Python,https://github.com/JiazuoYu/MoE-Adapters4CL,JiazuoYu,5,2024-11-17T05:47:00Z,"Code for paper ""Boosting Continual Learning of Vision-Language Models via Mixture-of-Experts Adapters"" CVPR2024"
78,MoE,fiddler,211,21,Python,https://github.com/efeslab/fiddler,efeslab,2,2024-11-18T00:25:45Z,[ICLR'25] Fast Inference of MoE Models with CPU-GPU Orchestration
79,MoE,moe,201,22,,https://github.com/facebookresearch/moe,facebookresearch,1,2019-08-06T12:42:31Z,Misspelling Oblivious Word Embeddings
80,MoE,MoE-Infinity,192,15,Python,https://github.com/EfficientMoE/MoE-Infinity,EfficientMoE,7,2025-05-18T19:49:26Z,"PyTorch library for cost-effective, fast and easy serving of MoE models."
81,MoE,MoePhoto,191,23,Python,https://github.com/opteroncx/MoePhoto,opteroncx,5,2024-09-23T06:35:27Z,MoePhoto Image Toolbox萌图工具箱
82,MoE,Yuan2.0-M32,188,41,Python,https://github.com/IEIT-Yuan/Yuan2.0-M32,IEIT-Yuan,6,2024-09-09T09:14:15Z,Mixture-of-Experts (MoE) Language Model 
83,MoE,awesome-moe-inference,187,7,,https://github.com/MoE-Inf/awesome-moe-inference,MoE-Inf,0,2025-02-19T07:45:29Z,Curated collection of papers in MoE model inference 
84,MoE,PlanMoE,177,19,Python,https://github.com/JiangkuoWang/PlanMoE,JiangkuoWang,5,2025-02-14T01:39:37Z,"This is a repository aimed at accelerating the training of MoE models, offering a more efficient scheduling method."
85,MoE,MOEAD,168,42,Python,https://github.com/425776024/MOEAD,425776024,2,2022-06-22T02:07:23Z,MOEAD.多目标差分进化算法的学习，Python实现&动态展示过程
86,MoE,MOELoRA-peft,167,18,Python,https://github.com/liuqidong07/MOELoRA-peft,liuqidong07,7,2024-07-22T07:32:43Z,[SIGIR'24] The official implementation code of MOELoRA.
87,MoE,CoE,167,21,Python,https://github.com/ZihanWang314/CoE,ZihanWang314,1,2025-05-21T06:02:34Z,Chain of Experts (CoE) enables communication between experts within Mixture-of-Experts (MoE) models
88,MoE,MoeRanker,166,13,JavaScript,https://github.com/Zzzzzzyt/MoeRanker,Zzzzzzyt,9,2025-05-12T15:04:14Z,Moe attribute sorter
89,MoE,ghost-theme-Moegi,164,26,Handlebars,https://github.com/moegi-design/ghost-theme-Moegi,moegi-design,3,2023-10-16T16:09:28Z,An elegant & fresh ghost theme.
90,MoE,LLaVA-MoD,164,10,Python,https://github.com/shufangxun/LLaVA-MoD,shufangxun,0,2025-03-31T09:41:38Z,[ICLR 2025] LLaVA-MoD: Making LLaVA Tiny via MoE-Knowledge Distillation
91,MoE,MixLoRA,162,16,Python,https://github.com/TUDB-Labs/MixLoRA,TUDB-Labs,3,2024-08-22T08:02:04Z,State-of-the-art Parameter-Efficient MoE Fine-tuning Method
92,MoE,Frequency_Aug_VAE_MoESR,158,4,Python,https://github.com/tencent-ailab/Frequency_Aug_VAE_MoESR,tencent-ailab,12,2023-11-26T10:33:36Z,Latent-based SR using MoE and frequency augmented VAE decoder
93,MoE,Ling,157,15,Python,https://github.com/inclusionAI/Ling,inclusionAI,2,2025-05-14T06:34:57Z,Ling is a MoE LLM provided and open-sourced by InclusionAI. 
94,MoE,moedict-desktop,153,15,C++,https://github.com/racklin/moedict-desktop,racklin,6,2016-10-14T06:49:17Z,MoeDict Desktop For MacOSX / Linux / Windows
95,MoE,guide.encode.moe,151,20,Markdown,https://github.com/Irrational-Encoding-Wizardry/guide.encode.moe,Irrational-Encoding-Wizardry,9,2024-04-14T10:27:37Z,A guide for fansubbing
96,MoE,Teyvat.moe,150,43,TypeScript,https://github.com/EliteMasterEric/Teyvat.moe,EliteMasterEric,102,2021-08-02T01:43:13Z,"A flexible, community-driven interactive website for Genshin Impact."
97,MoE,awesome-adaptive-computation,146,9,,https://github.com/koayon/awesome-adaptive-computation,koayon,0,2025-01-01T13:49:09Z,"A curated reading list of research in Adaptive Computation, Inference-Time Computation & Mixture of Experts (MoE)."
98,MoE,moeda,145,22,JavaScript,https://github.com/thompsonemerson/moeda,thompsonemerson,5,2023-06-25T15:30:33Z,:moneybag: :chart_with_upwards_trend: A foreign exchange rates and currency conversion using CLI
99,MoE,Parameter-Efficient-MoE,143,18,Python,https://github.com/wuhy68/Parameter-Efficient-MoE,wuhy68,3,2024-09-20T02:18:30Z,Parameter-Efficient Sparsity Crafting From Dense to Mixture-of-Experts for Instruction Tuning on General Tasks
100,MoE,MoeMusic,142,52,Java,https://github.com/cpacm/MoeMusic,cpacm,2,2017-01-22T06:29:59Z,一款基于萌否网站api的音乐管理软件
1,AGI,AgentGPT,34203,9433,TypeScript,https://github.com/reworkd/AgentGPT,reworkd,127,2025-04-29T01:19:32Z,"🤖 Assemble, configure, and deploy autonomous AI Agents in your browser."
2,AGI,mindsdb,30914,5181,Python,https://github.com/mindsdb/mindsdb,mindsdb,81,2025-05-30T23:55:20Z,AI's query engine - Platform for building AI that can answer questions over large scale federated data. - The only MCP Server you'll ever need
3,AGI,agno,27413,3499,Python,https://github.com/agno-agi/agno,agno-agi,70,2025-05-30T22:03:38Z,"Agno is a lightweight, high-performance library for building Agents."
4,AGI,SuperAGI,16349,1987,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,144,2025-01-22T22:14:07Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
5,AGI,screenpipe,14862,1094,TypeScript,https://github.com/mediar-ai/screenpipe,mediar-ai,159,2025-05-30T17:03:14Z,"AI app store powered by 24/7 desktop history.  open source | 100% local | dev friendly | 24/7 screen, mic recording"
6,AGI,awesome-chatgpt-zh,11169,924,Python,https://github.com/EmbraceAGI/awesome-chatgpt-zh,EmbraceAGI,0,2024-11-05T10:24:21Z,ChatGPT 中文指南🔥，ChatGPT 中文调教指南，指令指南，应用开发指南，精选资源清单，更好的使用 chatGPT 让你的生产力 up up up! 🚀
7,AGI,open-infra-index,7793,277,,https://github.com/deepseek-ai/open-infra-index,deepseek-ai,0,2025-05-15T02:00:43Z,Production-tested AI infrastructure tools for efficient AGI development and community-driven innovation
8,AGI,BlackFriday-GPTs-Prompts,6750,1046,,https://github.com/friuns2/BlackFriday-GPTs-Prompts,friuns2,89,2024-11-08T11:03:14Z,List of free GPTs that doesn't require plus subscription 
9,AGI,big-AGI,6434,1502,TypeScript,https://github.com/enricoros/big-AGI,enricoros,244,2025-05-30T19:09:01Z,"AI suite powered by state-of-the-art models and providing advanced AI/AGI functions. It features AI personas, AGI functions, multi-model chats, text-to-image, voice, response streaming, code highlighting and execution, PDF import, presets for developers, much more. Deploy on-prem or in the cloud."
10,AGI,ARC-AGI,4413,665,JavaScript,https://github.com/fchollet/ARC-AGI,fchollet,25,2025-04-04T21:28:40Z,The Abstraction and Reasoning Corpus
11,AGI,LMOps,4003,310,Python,https://github.com/microsoft/LMOps,microsoft,54,2025-05-29T15:20:10Z,General technology for enabling AI capabilities w/ LLMs and MLLMs
12,AGI,casibase,3674,430,Go,https://github.com/casibase/casibase,casibase,30,2025-05-30T13:22:24Z,"⚡️AI Cloud OS: Open-source enterprise-level AI knowledge base and MCP (model-context-protocol)/A2A (agent-to-agent) management platform with admin UI, user management and Single-Sign-On⚡️, supports ChatGPT, Claude, Llama, Ollama, HuggingFace, etc., chat bot demo: https://ai.casibase.com, admin UI demo: https://ai-admin.casibase.com"
